Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar
2010,D,7660,Fundació Privada Institut Català de Nanotecnologia (ICN),Fundacions,IU,IU,,X,0,7660,Fundació Privada Institut Català de Nanotecnologia (ICN),,,2,22,220,2200001,Material ordinari no inventariable,5,57,571,Recerca i Desenvolupament,D/220000100/5710/0000,"900.984,00"
2010,D,7500,Consorci Museu d'Art Contemporani de Barcelona,Consorcis,CU,,,0,X,7500,Consorci Museu d'Art Contemporani de Barcelona,,,1,16,160,1600001,Seguretat Social,4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/160000100/4420/0000,"810.112,00"
2010,D,8190,Consorci del Transport Públic de l'Àrea de Lleida,Consorcis,PO,PO,,X,X,8190,Consorci del Transport Públic de l'Àrea de Lleida,,,1,16,160,1600001,Seguretat Social,5,52,523,Suport al transport públic de viatgers,D/160000100/5230/0000,"88.662,50"
2010,D,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,Fundacions,EC,EC,,X,0,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",4,42,425,Beques i ajuts a l'estudi,D/200000200/4250/0000,"11.039,51"
2010,D,8300,Fundació Privada Institut d'Investigació Biomèdica de Bellvitge (IDIBELL),Fundacions,SA,SA,,X,0,8300,Fundació Privada Institut d'Investigació Biomèdica de Bellvitge (IDIBELL),,,2,22,220,2200001,Material ordinari no inventariable,5,57,573,Recerca i Desenvolupament Biomèdics i en ciències de la salut,D/220000100/5730/0000,"40.500,81"
2010,D,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),Fundacions,IU,IU,,X,0,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),,,2,21,210,2100001,"Conservació, reparació i manteniment terrenys, bén s naturals, edificis i altres construccions",5,57,571,Recerca i Desenvolupament,D/210000100/5710/0000,"191.000,00"
2010,D,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,VP,VP,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,2,22,226,2260002,Atencions protocol·làries i representatives,4,45,451,Promoció de la llengua catalana,D/226000200/4510/0000,"3.000,00"
2010,D,7540,Consorci de Castelldefels Agents de Salut,Consorcis,SA,SA,,X,X,7540,Consorci de Castelldefels Agents de Salut,,,2,22,227,2270005,Estudis i dictàmens,4,41,411,Atenció primària de salut,D/227000500/4110/0000,"5.000,00"
2010,D,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),Consorcis,PO,PO,,X,0,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",5,57,574,Innovació,D/200000200/5740/0000,"120.000,00"
2010,D,8050,Consorci Casa de les Llengües,Consorcis,VP,VP,,X,0,8050,Consorci Casa de les Llengües,,,2,22,227,2270001,Neteja i sanejament,4,44,441,Equipaments culturals,D/227000100/4410/0000,"5.000,00"
2010,D,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,Consorcis,MA,MA,,X,0,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,,,1,16,160,1600001,Seguretat Social,4,43,431,Habitatge,D/160000100/4310/0000,"65.079,81"
2010,D,8170,Consorci del Transport Públic del Camp de Tarragona,Consorcis,PO,PO,,X,X,8170,Consorci del Transport Públic del Camp de Tarragona,,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",5,52,523,Suport al transport públic de viatgers,D/200000200/5230/0000,"114,44"
2010,D,7510,Consorci Centre de Recerca Matemàtica,Consorcis,IU,IU,,X,0,7510,Consorci Centre de Recerca Matemàtica,,,1,16,160,1600001,Seguretat Social,5,57,571,Recerca i Desenvolupament,D/160000100/5710/0000,"244.815,86"
2010,D,6810,Servei Meteorològic de Catalunya,EDP,MA,MA,,X,X,6810,Servei Meteorològic de Catalunya,,,1,17,171,1710001,Aportacions a plans de pensions,5,58,582,Meteorologia,D/171000100/5820/0000,"19.352,44"
2010,D,7720,Consorci Port de Mataró,Consorcis,PO,PO,,X,0,7720,Consorci Port de Mataró,,,2,22,221,2210001,Aigua i energia,5,52,524,Ports i transport marítim,D/221000100/5240/0000,"99.891,75"
2010,D,8280,Fundació Privada Institut d'Investigació Oncològica de Vall-Hebron (VHIO),Fundacions,SA,SA,,X,0,8280,Fundació Privada Institut d'Investigació Oncològica de Vall-Hebron (VHIO),,,2,22,220,2200001,Material ordinari no inventariable,5,57,573,Recerca i Desenvolupament Biomèdics i en ciències de la salut,D/220000100/5730/0000,"30.000,00"
2010,D,7970,Consell Nacional de la Cultura i de les Arts,EDP,CU,CU,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,2,22,220,2200001,Material ordinari no inventariable,4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/220000100/4420/0000,"45.000,00"
2010,D,8150,Consorci de l'Observatori del Paisatge,Consorcis,PO,PO,,X,X,8150,Consorci de l'Observatori del Paisatge,,,2,21,214,2140001,"Altres despeses de conservació, reparació i manten iment",5,55,553,Polítiques i sensibilització ambientals,D/214000100/5530/0000,"400,00"
2010,D,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,IU,IU,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,2,22,220,2200001,Material ordinari no inventariable,5,57,571,Recerca i Desenvolupament,D/220000100/5710/0000,"17.947,56"
2010,D,8480,"Institut Català de Paleontologia, Fundació Privada (ICP)",Fundacions,IU,IU,,X,0,8480,"Institut Català de Paleontologia, Fundació Privada (ICP)",,,2,22,220,2200001,Material ordinari no inventariable,5,57,571,Recerca i Desenvolupament,D/220000100/5710/0000,"216.162,00"
2010,D,8060,Memorial Democràtic,EDP,IT,IT,,X,X,8060,Memorial Democràtic,,,2,22,223,2230001,Transports,1,13,131,Participació ciutadana i qualitat democràtica,D/223000100/1310/0000,"5.000,00"
2010,D,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,MA,MA,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,2,21,213,2130001,"Conservació, reparació i manteniment d'altre immob ilitzat material",5,57,571,Recerca i Desenvolupament,D/213000100/5710/0000,"9.000,00"
2010,D,7520,Consorci per a la Normalització Lingüística,Consorcis,VP,VP,,X,X,7520,Consorci per a la Normalització Lingüística,,,6,64,640,6400001,Inversions en mobiliari i estris,4,45,451,Promoció de la llengua catalana,D/640000100/4510/0000,"115.000,00"
2010,D,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),Consorcis,PO,PO,,X,0,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),,,2,21,214,2140001,"Altres despeses de conservació, reparació i manten iment",5,57,574,Innovació,D/214000100/5740/0000,"10.000,00"
2010,D,8190,Consorci del Transport Públic de l'Àrea de Lleida,Consorcis,PO,PO,,X,X,8190,Consorci del Transport Públic de l'Àrea de Lleida,,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",5,52,523,Suport al transport públic de viatgers,D/200000200/5230/0000,"39.507,88"
2010,D,8050,Consorci Casa de les Llengües,Consorcis,VP,VP,,X,0,8050,Consorci Casa de les Llengües,,,2,22,227,2270002,Seguretat,4,44,441,Equipaments culturals,D/227000200/4410/0000,"20.110,00"
2010,D,6740,Institut Català del Sòl  (INCASOL),EDP,PO,PO,,X,0,6740,Institut Català del Sòl  (INCASOL),,,2,23,230,2300001,"Dietes, locomoció i trasllats",5,54,543,Ordenació i promoció de sòl i edificis industrials i serveis,D/230000100/5430/0000,"86.951,34"
2010,D,7900,Consell Nacional de la Joventut de Catalunya,EDP,BE,BE,,X,X,7900,Consell Nacional de la Joventut de Catalunya,,,9,91,910,9100001,Cancel·lació de préstecs en euros d'ens del sector  públic,3,32,321,Serveis a la joventut,D/910000100/3210/0000,"18.030,00"
2010,D,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),Fundacions,IU,IU,,X,0,7590,Centre Tecnològic de Telecomunicacions de Catalunya (CTTC),,,2,22,220,2200001,Material ordinari no inventariable,5,57,571,Recerca i Desenvolupament,D/220000100/5710/0000,"52.500,00"
2010,D,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,IU,IU,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,2,23,230,2300001,"Dietes, locomoció i trasllats",5,57,571,Recerca i Desenvolupament,D/230000100/5710/0000,"60.470,12"
2010,D,8060,Memorial Democràtic,EDP,IT,IT,,X,X,8060,Memorial Democràtic,,,2,22,226,2260001,"Exposicions, certàmens i altres activitats de prom oció",1,13,131,Participació ciutadana i qualitat democràtica,D/226000100/1310/0000,"400.000,00"
2010,D,6810,Servei Meteorològic de Catalunya,EDP,MA,MA,,X,X,6810,Servei Meteorològic de Catalunya,,,2,21,214,2140001,"Altres despeses de conservació, reparació i manten iment",5,58,582,Meteorologia,D/214000100/5820/0000,"157.558,22"
2010,D,8230,Fundació Privada Jove Orquestra Nacional de Catalunya,Fundacions,EN,EN,,X,0,8230,Fundació Privada Jove Orquestra Nacional de Catalunya,,,1,16,160,1600001,Seguretat Social,4,42,425,Beques i ajuts a l'estudi,D/160000100/4250/0000,"60.010,24"
2010,D,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,Fundacions,EC,EC,,X,0,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,,,2,20,202,2020001,Lloguers i cànons d'equips per a procés de dades,4,42,425,Beques i ajuts a l'estudi,D/202000100/4250/0000,"1.509,63"
2010,D,7540,Consorci de Castelldefels Agents de Salut,Consorcis,SA,SA,,X,X,7540,Consorci de Castelldefels Agents de Salut,,,2,22,227,2270006,Serveis de menjador,4,41,411,Atenció primària de salut,D/227000600/4110/0000,"1.000,00"
2010,D,7970,Consell Nacional de la Cultura i de les Arts,EDP,CU,CU,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,2,22,222,2220001,"Despeses postals, missatgeria i altres similars",4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/222000100/4420/0000,"20.000,00"
2010,D,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,VP,VP,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,2,22,226,2260003,"Publicitat, difusió i campanyes institucionals",4,45,451,Promoció de la llengua catalana,D/226000300/4510/0000,"5.000,00"
2010,D,8300,Fundació Privada Institut d'Investigació Biomèdica de Bellvitge (IDIBELL),Fundacions,SA,SA,,X,0,8300,Fundació Privada Institut d'Investigació Biomèdica de Bellvitge (IDIBELL),,,6,61,610,6100001,Inversions en edificis i altres construccions per compte propi,5,57,573,Recerca i Desenvolupament Biomèdics i en ciències de la salut,D/610000100/5730/0000,"789.801,44"
2010,D,8020,Centre de Documentació Política,Fundacions,PR,PR,,X,0,8020,Centre de Documentació Política,,,3,34,349,3490001,Altres despeses financeres,1,12,121,Direcció i administració generals,D/349000100/1210/0000,"6.000,00"
2010,D,7720,Consorci Port de Mataró,Consorcis,PO,PO,,X,0,7720,Consorci Port de Mataró,,,2,22,222,2220001,"Despeses postals, missatgeria i altres similars",5,52,524,Ports i transport marítim,D/222000100/5240/0000,"13.390,55"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,1,17,171,1710001,Aportacions a plans de pensions,4,42,421,Educació general,D/171000100/4210/0000,"3.000,00"
2010,D,8340,Fundació Privada Centre de Recerca en Salut Internacional de Barcelona (CRESIB),Fundacions,SA,SA,,X,0,8340,Fundació Privada Centre de Recerca en Salut Internacional de Barcelona (CRESIB),,,2,21,210,2100001,"Conservació, reparació i manteniment terrenys, bén s naturals, edificis i altres construccions",5,57,573,Recerca i Desenvolupament Biomèdics i en ciències de la salut,D/210000100/5730/0000,"1.000,00"
2010,D,8140,Institut Català Internacional per la Pau,EDP,IT,IT,,X,X,8140,Institut Català Internacional per la Pau,,,2,22,221,2210089,Altres subministraments,1,13,131,Participació ciutadana i qualitat democràtica,D/221008900/1310/0000,"3.000,00"
2010,D,7070,Fundació per a la Universitat Oberta de Catalunya,Fundacions,IU,IU,,X,X,7070,Fundació per a la Universitat Oberta de Catalunya,,,9,91,910,9100001,Cancel·lació de préstecs en euros d'ens del sector  públic,4,42,422,Educació universitària,D/910000100/4220/0000,"277.854,49"
2010,D,7420,Consorci del Montsec ,Consorcis,VP,VP,,X,X,7420,Consorci del Montsec ,,,6,62,620,6200001,"Inversions en maquinària, instal·lacions i utillat ge",1,12,121,Direcció i administració generals,D/620000100/1210/0000,"6.000,00"
2010,D,7500,Consorci Museu d'Art Contemporani de Barcelona,Consorcis,CU,,,0,X,7500,Consorci Museu d'Art Contemporani de Barcelona,,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/200000200/4420/0000,"18.162,00"
2010,D,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,MA,MA,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,2,22,220,2200001,Material ordinari no inventariable,5,57,571,Recerca i Desenvolupament,D/220000100/5710/0000,"12.400,00"
2010,D,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",Fundacions,IU,IU,,X,0,7610,"Institut de Ciències Fotòniques, Fundació Privada (ICFO)",,,6,62,620,6200001,"Inversions en maquinària, instal·lacions i utillat ge",5,57,571,Recerca i Desenvolupament,D/620000100/5710/0000,"1.800.000,00"
2010,D,8150,Consorci de l'Observatori del Paisatge,Consorcis,PO,PO,,X,X,8150,Consorci de l'Observatori del Paisatge,,,2,22,220,2200001,Material ordinari no inventariable,5,55,553,Polítiques i sensibilització ambientals,D/220000100/5530/0000,"9.500,00"
2010,D,8170,Consorci del Transport Públic del Camp de Tarragona,Consorcis,PO,PO,,X,X,8170,Consorci del Transport Públic del Camp de Tarragona,,,2,20,202,2020001,Lloguers i cànons d'equips per a procés de dades,5,52,523,Suport al transport públic de viatgers,D/202000100/5230/0000,"85.000,00"
2010,D,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,Consorcis,MA,MA,,X,0,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,,,2,22,220,2200001,Material ordinari no inventariable,4,43,431,Habitatge,D/220000100/4310/0000,"6.000,00"
2010,D,8180,Consorci del Transport Públic de l'Àrea de Girona,Consorcis,PO,PO,,X,X,8180,Consorci del Transport Públic de l'Àrea de Girona,,,1,16,160,1600001,Seguretat Social,5,52,523,Suport al transport públic de viatgers,D/160000100/5230/0000,"35.510,10"
2010,D,6740,Institut Català del Sòl  (INCASOL),EDP,PO,PO,,X,0,6740,Institut Català del Sòl  (INCASOL),,,2,23,231,2310001,Altres indemnitzacions,4,43,431,Habitatge,D/231000100/4310/0000,"105.391,37"
2010,D,8450,Consorci Institut de Física d'Altes Energies,Consorcis,IU,IU,,X,X,8450,Consorci Institut de Física d'Altes Energies,,,6,65,650,6500001,Inversions en equips de procés de dades,5,57,571,Recerca i Desenvolupament,D/650000100/5710/0000,"203.071,44"
2010,D,7420,Consorci del Montsec ,Consorcis,VP,VP,,X,X,7420,Consorci del Montsec ,,,6,65,650,6500001,Inversions en equips de procés de dades,1,12,121,Direcció i administració generals,D/650000100/1210/0000,"10,00"
2010,D,8390,Consorci per a la Formació Contínua de Catalunya,Consorcis,TI,TI,,X,0,8390,Consorci per a la Formació Contínua de Catalunya,,,2,20,204,2040001,Altres lloguers i cànons,3,33,334,Qualificació professional,D/204000100/3340/0000,"500,00"
2010,D,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,MA,MA,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,2,22,220,2200002,"Premsa, revistes, llibres i altres publicacions",5,57,571,Recerca i Desenvolupament,D/220000200/5710/0000,"8.000,00"
2010,D,7450,Consorci Institut Català d'Arqueologia Clàssica,Consorcis,IU,IU,,X,0,7450,Consorci Institut Català d'Arqueologia Clàssica,,,2,24,240,2400001,Despeses de publicacions,5,57,571,Recerca i Desenvolupament,D/240000100/5710/0000,"55.665,42"
2010,D,8120,Consorci Port de Portbou,Consorcis,PO,PO,,X,0,8120,Consorci Port de Portbou,,,2,20,204,2040001,Altres lloguers i cànons,5,52,524,Ports i transport marítim,D/204000100/5240/0000,"14.420,00"
2010,D,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),Consorcis,PO,PO,,X,0,8160,Consorci Centre d'Estudis per a la Innovació del Transport (CENIT),,,3,34,342,3420001,Comissions i altres despeses bancàries,5,57,574,Innovació,D/342000100/5740/0000,"25.000,00"
2010,D,8140,Institut Català Internacional per la Pau,EDP,IT,IT,,X,X,8140,Institut Català Internacional per la Pau,,,2,22,222,2220001,"Despeses postals, missatgeria i altres similars",1,13,131,Participació ciutadana i qualitat democràtica,D/222000100/1310/0000,"500,00"
2010,D,8150,Consorci de l'Observatori del Paisatge,Consorcis,PO,PO,,X,X,8150,Consorci de l'Observatori del Paisatge,,,2,22,222,2220001,"Despeses postals, missatgeria i altres similars",5,55,553,Polítiques i sensibilització ambientals,D/222000100/5530/0000,"6.000,00"
2010,D,7970,Consell Nacional de la Cultura i de les Arts,EDP,CU,CU,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,2,22,224,2240001,Despeses d'assegurances,4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/224000100/4420/0000,"10.000,00"
2010,D,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,Fundacions,EC,EC,,X,0,8080,Fundació Privada Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès,,,2,20,204,2040001,Altres lloguers i cànons,4,42,425,Beques i ajuts a l'estudi,D/204000100/4250/0000,"580,00"
2010,D,7190,Consorci de Biblioteques Universitàries de Catalunya,Consorcis,IU,,,0,X,7190,Consorci de Biblioteques Universitàries de Catalunya,,,2,22,221,2210089,Altres subministraments,4,42,422,Educació universitària,D/221008900/4220/0000,"2.885.307,19"
2010,D,8030,Consorci del Centre de Terminologia TERMCAT,Consorcis,VP,VP,,X,X,8030,Consorci del Centre de Terminologia TERMCAT,,,2,22,226,2260005,"Organització de reunions, conferències i cursos",4,45,451,Promoció de la llengua catalana,D/226000500/4510/0000,"0,00"
